"cntry","ppltrst","pplfair","pplhlp","trstprl","trstplc","netusoft","vote","polintr"
"IE",5,8,5,NA,10,5,2,4
"IE",3,7,3,7,9,5,1,3
"IE",8,8,8,5,7,5,2,3
"IE",8,4,7,8,8,4,1,3
"IE",4,4,4,6,6,1,1,3
"IE",0,3,5,0,9,1,1,2
"IE",8,4,5,2,4,5,1,3
"IE",5,5,5,5,6,3,1,3
"IE",7,8,8,7,8,5,1,1
"IE",7,8,6,5,8,5,1,2
"IE",4,5,5,NA,5,1,3,4
"IE",5,7,8,4,7,5,1,2
"IE",7,7,7,8,8,5,1,2
"IE",3,3,7,2,6,5,2,4
"IE",6,5,5,7,7,5,1,2
"IE",7,7,7,0,0,4,2,4
"IE",7,9,5,4,3,5,2,3
"IE",5,7,8,5,5,3,2,4
"IE",5,6,7,2,6,1,1,4
"IE",5,5,8,5,7,1,1,3
"IE",3,8,3,6,7,5,1,3
"IE",7,6,6,2,3,1,1,4
"IE",10,4,9,6,8,5,1,3
"IE",9,9,8,5,5,5,1,1
"IE",5,5,6,10,10,1,1,2
"IE",2,3,2,5,7,5,2,2
"IE",5,4,6,0,5,5,1,4
"IE",3,4,5,3,1,5,1,4
"IE",6,8,9,5,8,5,1,3
"IE",0,2,3,7,7,1,1,1
"IE",10,10,10,6,8,5,1,1
"IE",9,8,7,2,5,5,3,4
"IE",7,7,7,1,1,5,1,4
"IE",3,5,4,3,3,1,1,3
"IE",7,6,6,5,0,5,2,2
"IE",0,5,5,4,6,5,1,4
"IE",3,3,4,0,8,5,2,2
"IE",7,6,6,6,5,5,1,2
"IE",7,7,7,4,5,1,2,3
"IE",1,10,5,5,6,2,1,2
"IE",0,5,0,5,8,5,2,3
"IE",8,8,8,9,9,5,2,2
"IE",8,8,8,6,7,5,1,2
"IE",5,6,7,6,8,5,1,2
"IE",2,5,5,2,5,4,1,2
"IE",8,8,8,7,9,5,1,1
"IE",8,8,9,4,7,4,1,3
"IE",7,4,7,6,9,5,1,2
"IE",2,7,5,3,3,5,1,3
"IE",8,8,8,7,9,1,1,2
"IE",7,5,6,4,6,4,1,3
"IE",3,3,3,5,8,5,1,2
"IE",8,3,8,5,9,3,1,4
"IE",7,3,5,7,7,3,2,3
"IE",7,4,6,6,4,5,1,2
"IE",6,6,6,6,6,3,1,2
"IE",6,NA,8,3,3,5,2,4
"IE",7,7,7,10,10,1,1,2
"IE",8,8,8,5,5,5,1,3
"IE",0,0,0,0,4,4,2,2
"IE",6,6,6,7,7,5,1,1
"IE",7,8,8,7,8,5,3,4
"IE",5,3,6,6,8,4,1,1
"IE",8,8,8,7,6,5,1,2
"IE",6,5,6,3,3,2,2,2
"IE",3,8,7,8,4,5,1,1
"IE",10,0,7,8,8,5,1,2
"IE",8,5,8,3,8,5,1,3
"IE",6,6,7,7,7,4,1,2
"IE",3,5,5,8,8,5,1,1
"IE",8,8,8,7,10,3,1,2
"IE",7,9,9,5,8,5,3,4
"IE",4,6,6,6,8,5,1,2
"IE",6,6,3,5,1,5,3,3
"IE",2,3,2,6,3,5,2,3
"IE",5,5,3,3,7,5,2,1
"IE",7,7,7,6,8,5,1,2
"IE",5,5,5,4,8,5,2,4
"IE",5,5,6,5,7,5,1,3
"IE",0,2,2,1,5,5,2,2
"IE",5,5,7,7,7,5,2,3
"IE",3,8,5,7,9,5,1,1
"IE",6,5,9,NA,6,1,1,4
"IE",2,8,4,8,8,1,1,2
"IE",7,8,2,1,1,5,1,4
"IE",8,8,10,5,8,1,1,2
"IE",4,7,6,4,5,5,1,2
"IE",8,8,8,6,5,5,1,1
"IE",4,3,8,NA,10,5,3,2
"IE",7,9,8,7,7,1,3,3
"IE",2,5,5,6,7,5,2,2
"IE",9,0,5,0,0,5,1,2
"IE",2,8,NA,6,8,1,3,4
"IE",5,5,4,6,5,3,1,2
"IE",2,5,5,0,2,5,1,1
"IE",7,10,9,8,9,5,1,2
"IE",8,5,8,6,8,5,1,4
"IE",4,4,3,7,9,5,1,4
"IE",3,4,8,6,7,1,1,2
"IE",6,10,8,6,8,1,1,2
"IE",5,5,4,0,0,5,1,1
"IE",7,6,8,1,6,1,1,3
"IE",8,6,9,7,10,5,1,1
"IE",4,4,4,3,7,5,1,1
"IE",2,2,4,4,5,5,NA,4
"IE",3,8,8,4,8,1,1,4
"IE",5,8,5,5,6,5,1,1
"IE",5,8,6,8,10,3,1,2
"IE",6,7,7,6,7,5,2,1
"IE",5,5,5,7,7,4,1,2
"IE",10,10,10,2,6,5,1,3
"IE",5,8,7,2,5,5,2,4
"IE",8,8,8,6,6,5,1,2
"IE",7,7,5,7,5,2,1,1
"IE",10,3,5,5,4,5,1,1
"IE",3,5,8,0,0,5,2,4
"IE",8,7,7,9,1,5,1,2
"IE",7,3,7,7,7,5,1,4
"IE",3,3,2,10,8,5,1,3
"IE",8,7,5,2,5,5,1,3
"IE",4,5,8,5,10,5,1,1
"IE",7,8,6,4,6,5,2,1
"IE",8,8,7,8,7,5,2,1
"IE",8,8,8,5,7,5,2,1
"IE",7,8,7,6,7,5,1,1
"IE",3,2,2,NA,8,5,2,4
"IE",2,1,2,7,8,4,2,2
"IE",3,3,5,2,4,5,1,2
"IE",0,4,6,5,5,5,3,3
"IE",5,6,7,NA,9,4,2,4
"IE",8,9,7,5,9,5,1,3
"IE",5,5,8,5,7,5,2,4
"IE",1,9,3,NA,NA,5,1,4
"IE",7,7,7,7,7,5,1,2
"IE",4,3,4,6,7,5,1,2
"IE",6,8,8,7,7,5,1,2
"IE",3,6,5,3,8,5,1,2
"IE",7,8,8,9,9,3,1,3
"IE",6,6,7,5,7,2,1,1
"IE",8,7,7,6,7,5,1,3
"IE",8,8,8,4,8,5,1,3
"IE",5,7,6,7,8,5,1,2
"IE",8,8,8,7,8,5,1,3
"IE",6,7,6,7,7,5,1,2
"IE",0,0,5,7,8,5,3,3
"IE",1,5,5,2,5,5,1,3
"IE",0,0,5,5,0,5,2,4
"IE",8,7,9,8,9,5,1,2
"IE",6,6,8,5,8,5,1,3
"IE",6,6,6,5,6,5,1,2
"IE",6,5,4,8,8,3,3,3
"IE",0,8,8,8,8,4,1,2
"IE",8,7,8,5,10,5,1,4
"IE",0,0,5,2,4,5,1,2
"IE",3,2,3,0,6,5,2,4
"IE",2,3,3,7,7,3,1,2
"IE",5,6,5,NA,5,5,1,4
"IE",8,7,8,5,7,5,1,2
"IE",7,7,8,8,4,5,NA,3
"IE",8,6,8,6,7,5,1,2
"IE",0,NA,6,5,5,4,1,3
"IE",5,4,5,1,1,4,1,3
"IE",2,2,2,6,10,1,2,4
"IE",5,3,0,0,8,5,1,3
"IE",0,1,4,5,8,4,1,2
"IE",2,4,3,7,6,2,1,1
"IE",6,7,8,6,8,5,3,2
"IE",8,8,8,7,6,5,1,2
"IE",8,7,7,0,4,1,1,3
"IE",5,7,3,5,5,NA,1,2
"IE",5,6,8,5,8,5,3,2
"IE",5,8,7,5,8,5,1,2
"IE",7,7,7,5,7,5,1,4
"IE",5,5,5,5,6,5,2,4
"IE",2,3,3,5,4,5,2,4
"IE",5,7,7,5,7,5,1,4
"IE",7,7,7,2,5,5,1,4
"IE",1,1,4,8,9,5,1,2
"IE",6,7,6,7,10,2,1,4
"IE",8,8,8,6,7,1,1,1
"IE",4,3,2,3,5,5,1,3
"IE",8,9,8,0,0,1,1,2
"IE",5,6,3,5,8,5,2,3
"IE",8,9,8,5,7,5,1,2
"IE",4,4,2,4,7,5,1,4
"IE",5,7,5,4,7,1,1,2
"IE",5,8,9,6,7,5,1,2
"IE",3,7,5,5,5,5,1,4
"IE",4,6,5,0,7,5,2,4
"IE",5,10,5,8,8,4,1,1
"IE",7,5,6,7,6,5,3,4
"IE",3,8,2,7,7,5,1,2
"IE",7,6,7,5,9,2,1,1
"IE",8,8,9,7,2,5,3,2
"IE",9,9,8,6,7,5,1,3
"IE",5,7,7,4,7,2,1,3
"IE",8,8,8,8,7,5,1,2
"IE",8,4,4,3,7,5,1,3
"IE",0,4,3,NA,1,5,2,4
"IE",6,7,7,7,6,5,1,2
"IE",2,8,8,5,8,5,1,3
"IE",7,3,5,0,7,1,1,4
"IE",3,7,2,3,8,5,1,1
"IE",8,9,8,10,9,5,1,2
"IE",7,8,6,7,9,2,1,2
"IE",4,8,8,6,8,5,1,3
"IE",2,8,4,2,7,3,1,4
"IE",10,2,7,5,2,1,1,4
"IE",7,8,6,7,7,3,1,3
"IE",8,8,7,4,8,5,1,3
"IE",7,7,7,8,8,5,2,4
"IE",3,6,1,6,8,5,1,2
"IE",8,8,8,5,6,5,1,2
"IE",8,8,8,5,9,5,2,3
"IE",8,8,7,4,6,5,1,3
"IE",4,5,5,5,5,5,2,4
"IE",6,5,3,4,6,5,1,2
"IE",5,7,3,4,6,5,1,4
"IE",6,3,5,5,8,5,1,3
"IE",5,7,8,10,10,2,1,3
"IE",7,4,5,3,7,5,1,2
"IE",NA,10,10,3,4,5,1,3
"IE",8,9,8,7,7,5,2,2
"IE",2,2,4,4,7,5,1,2
"IE",8,4,7,6,7,5,1,4
"IE",4,3,5,0,8,5,2,4
"IE",8,8,8,2,2,1,2,4
"IE",6,5,3,8,6,2,1,2
"IE",10,10,10,5,10,1,1,3
"IE",7,7,7,4,1,5,2,4
"IE",7,7,7,5,7,5,1,2
"IE",9,10,10,5,5,5,2,2
"IE",7,7,7,8,5,5,2,3
"IE",8,2,8,3,6,5,3,1
"IE",5,7,5,0,2,1,1,1
"IE",5,4,2,5,8,5,2,4
"IE",6,7,7,6,5,5,2,3
"IE",3,7,7,7,7,3,1,2
"IE",8,8,8,6,6,5,1,2
"IE",2,3,3,4,7,5,1,3
"IE",10,10,8,7,8,5,1,2
"IE",0,4,5,6,8,1,1,3
"IE",1,7,2,6,6,5,1,2
"IE",3,5,5,5,7,5,1,4
"IE",8,8,8,0,0,5,2,3
"IE",3,5,5,1,5,5,1,1
"IE",7,8,7,1,4,5,1,4
"IE",6,6,7,6,7,5,1,3
"IE",3,5,5,4,5,5,1,3
"IE",6,5,2,7,9,3,1,1
"IE",9,8,9,7,8,5,1,2
"IE",8,6,0,8,8,5,1,4
"IE",6,7,6,4,7,5,1,1
"IE",5,7,7,7,7,5,1,4
"IE",0,2,3,2,2,1,2,3
"IE",6,6,7,6,8,1,1,4
"IE",6,4,7,7,3,5,3,1
"IE",5,7,7,6,8,5,1,1
"IE",2,4,6,6,6,2,1,2
"IE",7,7,6,6,7,5,2,4
"IE",3,6,8,7,9,5,1,2
"IE",3,8,8,5,7,3,1,1
"IE",7,7,5,NA,6,5,1,4
"IE",3,4,2,8,6,5,1,2
"IE",2,2,2,0,0,2,2,3
"IE",7,8,7,6,5,5,1,1
"IE",6,4,3,4,6,3,1,2
"IE",4,4,6,8,7,4,1,2
"IE",6,6,7,5,6,5,1,3
"IE",9,8,7,8,8,5,1,2
"IE",4,8,7,4,6,5,1,1
"IE",5,5,8,5,8,1,2,3
"IE",8,9,8,3,5,5,1,4
"IE",2,2,5,10,10,3,1,1
"IE",7,3,6,0,8,5,2,2
"IE",5,7,7,7,8,5,1,2
"IE",8,9,8,7,6,5,1,2
"IE",9,7,8,8,7,1,1,NA
"IE",3,8,4,4,8,1,1,4
"IE",4,5,5,6,5,4,1,2
"IE",6,7,8,4,8,5,1,2
"IE",6,6,5,3,8,5,2,2
"IE",8,8,2,1,5,5,1,3
"IE",8,8,7,6,7,5,1,2
"IE",8,8,8,8,8,5,1,2
"IE",1,2,2,8,10,5,1,4
"IE",5,9,1,5,5,3,2,3
"IE",1,2,0,1,4,5,2,4
"IE",4,4,4,7,5,3,1,3
"IE",0,6,8,6,8,1,1,3
"IE",7,7,7,7,7,5,1,2
"IE",10,9,8,7,7,5,1,1
"IE",8,7,7,6,8,5,1,2
"IE",5,7,5,5,8,5,1,3
"IE",8,8,8,3,9,3,1,3
"IE",5,5,5,0,2,5,1,3
"IE",6,3,5,2,0,5,1,4
"IE",7,7,7,6,6,2,1,2
"IE",2,6,6,0,7,5,1,3
"IE",8,7,7,6,7,4,2,4
"IE",7,8,7,7,5,5,1,4
"IE",5,7,7,6,8,4,1,4
"IE",5,6,7,6,2,4,1,3
"IE",4,4,6,8,8,5,3,3
"IE",9,3,8,6,7,5,1,1
"IE",10,8,10,4,3,5,3,2
"IE",5,5,5,5,5,5,1,2
"IE",7,7,4,4,8,5,2,3
"IE",7,3,5,7,4,5,3,1
"IE",9,7,7,4,7,5,1,2
"IE",8,8,8,7,8,5,1,2
"IE",5,4,5,0,0,5,1,2
"IE",3,6,4,5,5,5,1,3
"IE",4,5,8,7,8,1,1,4
"IE",7,7,5,6,7,5,1,2
"IE",5,6,5,0,2,5,2,2
"IE",1,6,3,0,5,4,1,4
"IE",0,2,2,0,2,2,1,2
"IE",4,3,5,3,2,5,3,1
"IE",7,8,7,6,9,5,1,2
"IE",0,0,0,2,4,5,1,1
"IE",7,8,7,7,8,5,1,2
"IE",8,8,8,5,8,5,1,1
"IE",7,8,6,7,8,5,1,3
"IE",2,4,5,7,7,5,2,2
"IE",0,1,0,5,8,4,1,2
"IE",6,7,6,5,6,4,1,2
"IE",0,0,0,0,0,1,1,4
"IE",6,9,9,5,8,5,1,2
"IE",10,9,10,4,8,5,1,3
"IE",6,8,8,3,7,3,1,4
"IE",3,8,3,3,9,1,1,4
"IE",2,3,2,NA,6,5,3,3
"IE",4,5,8,6,6,5,1,4
"IE",5,8,8,8,9,5,1,2
"IE",3,7,4,7,7,5,1,2
"IE",9,10,7,6,9,5,1,2
"IE",1,2,1,2,7,1,1,3
"IE",7,4,7,3,9,5,1,2
"IE",6,8,7,5,8,3,1,3
"IE",8,3,7,7,8,5,1,2
"IE",9,8,8,7,1,5,1,2
"IE",8,9,9,7,7,5,1,3
"IE",5,7,4,3,7,2,1,4
"IE",7,8,8,9,6,3,1,2
"IE",4,4,5,3,6,4,1,3
"IE",7,6,7,7,8,3,1,2
"IE",7,9,8,7,10,1,1,2
"IE",7,7,6,5,7,5,1,2
"IE",5,2,5,4,7,5,1,1
"IE",3,5,5,NA,NA,2,3,1
"IE",3,2,3,2,4,5,1,3
"IE",7,8,8,7,6,4,1,2
"IE",5,6,4,7,6,3,1,2
"IE",7,7,5,7,4,3,1,4
"IE",7,7,8,7,9,5,1,3
"IE",5,5,6,5,5,5,2,3
"IE",7,10,6,10,7,5,1,3
"IE",6,7,7,3,5,5,1,4
"IE",7,7,8,6,9,5,1,2
"IE",8,8,6,2,5,5,1,3
"IE",5,6,7,7,4,4,2,3
"IE",7,5,5,3,4,5,1,3
"IE",8,8,8,5,5,5,1,2
"IE",8,3,4,2,5,5,1,4
"IE",7,7,8,6,7,5,1,1
"IE",8,8,9,7,8,5,1,4
"IE",7,7,6,5,8,4,1,2
"IE",7,8,7,3,7,5,1,4
"IE",10,9,5,10,8,1,1,2
"IE",7,7,7,5,7,5,1,3
"IE",3,4,8,6,7,1,1,3
"IE",6,8,8,9,9,1,1,3
"IE",0,7,8,0,8,1,2,4
"IE",5,5,6,6,6,5,2,2
"IE",3,4,4,10,10,3,1,2
"IE",7,7,5,4,8,5,1,3
"IE",2,4,3,5,8,1,2,3
"IE",4,9,9,2,0,5,3,4
"IE",9,8,8,4,8,1,1,4
"IE",0,5,3,0,2,4,1,3
"IE",3,6,5,4,7,2,1,3
"IE",4,3,3,1,5,5,1,2
"IE",8,9,8,5,5,5,1,2
"IE",7,6,2,NA,5,2,2,4
"IE",6,7,7,7,8,5,1,3
"IE",10,10,10,10,10,5,3,1
"IE",3,5,3,9,10,5,1,4
"IE",0,4,4,3,5,5,1,2
"IE",7,7,6,5,7,5,1,4
"IE",2,6,8,1,8,1,1,4
"IE",5,7,10,0,10,5,2,4
"IE",6,5,6,4,7,5,1,1
"IE",4,6,6,8,7,5,1,2
"IE",8,8,8,5,8,5,3,2
"IE",2,2,4,8,8,5,1,1
"IE",6,4,4,4,5,5,1,2
"IE",6,6,8,7,7,1,1,3
"IE",7,7,6,5,5,5,2,3
"IE",8,10,10,4,9,5,1,2
"IE",6,5,2,5,0,5,2,3
"IE",5,5,5,7,4,4,2,2
"IE",7,9,9,8,5,5,2,1
"IE",8,6,5,7,6,5,1,2
"IE",5,5,5,0,0,5,3,4
"IE",5,7,7,6,6,5,1,3
"IE",6,9,7,7,7,5,2,2
"IE",1,5,NA,NA,NA,4,3,4
"IE",8,8,8,7,7,5,1,1
"IE",6,5,5,NA,5,5,3,4
"IE",7,6,4,6,8,5,1,1
"IE",6,7,8,8,9,3,2,4
"IE",1,3,1,0,0,5,2,3
"IE",8,8,7,6,9,1,1,3
"IE",3,4,5,5,9,4,2,4
"IE",7,7,7,4,7,5,1,3
"IE",7,7,8,9,9,5,1,2
"IE",5,8,8,7,8,5,1,2
"IE",8,5,3,8,8,5,1,4
"IE",4,0,1,3,3,5,3,4
"IE",6,6,6,0,10,5,1,4
"IE",7,4,5,3,7,3,1,3
"IE",4,4,4,7,7,5,1,3
"IE",4,7,3,1,0,5,3,2
"IE",3,1,5,2,5,5,1,1
"IE",8,8,7,0,8,5,2,4
"IE",7,7,8,8,8,5,1,3
"IE",3,6,7,5,2,5,3,2
"IE",4,4,3,4,7,2,1,3
"IE",6,5,6,6,6,4,1,1
"IE",6,7,6,7,9,2,1,3
"IE",9,8,9,NA,7,5,3,2
"IE",7,8,8,7,7,5,3,2
"IE",5,10,5,1,10,1,1,3
"IE",7,8,8,5,6,5,1,2
"IE",0,6,5,0,1,5,2,4
"IE",0,0,8,3,7,5,1,3
"IE",4,3,5,5,8,3,1,2
"IE",3,4,2,2,5,1,1,3
"IE",6,4,6,NA,8,5,3,2
"IE",10,5,5,3,6,5,1,2
"IE",6,6,6,4,6,5,3,3
"IE",2,4,4,6,6,2,1,1
"IE",6,9,5,8,9,5,1,3
"IE",8,6,7,5,5,5,1,3
"IE",7,8,7,7,9,5,1,2
"IE",5,7,7,NA,5,5,2,4
"IE",5,5,5,5,7,3,1,2
"IE",2,5,4,8,5,1,1,2
"IE",7,7,6,7,9,5,1,2
"IE",3,5,8,5,10,4,1,2
"IE",7,6,4,5,8,5,1,3
"IE",4,5,5,4,8,1,1,3
"IE",2,4,4,9,8,5,1,3
"IE",9,9,9,4,8,1,1,4
"IE",5,7,5,5,5,5,1,3
"IE",7,7,7,5,7,5,1,1
"IE",4,6,7,4,9,5,1,2
"IE",6,8,8,9,9,5,1,2
"IE",3,4,4,6,3,5,1,2
"IE",4,4,4,0,5,3,1,3
"IE",3,5,8,4,7,5,1,3
"IE",7,8,8,5,7,5,1,2
"IE",7,8,7,5,7,5,1,1
"IE",9,7,9,6,8,1,1,4
"IE",3,3,2,5,7,5,1,4
"IE",7,7,7,8,8,5,1,1
"IE",5,5,4,4,10,5,1,4
"IE",4,7,6,3,8,5,1,3
"IE",7,7,7,6,7,5,1,2
"IE",5,5,8,7,8,5,1,3
"IE",5,5,5,7,10,5,1,2
"IE",9,9,9,7,8,5,1,2
"IE",5,7,8,8,9,5,1,2
"IE",1,NA,0,0,5,2,1,1
"IE",0,2,0,5,4,4,NA,3
"IL",5,5,6,1,2,5,1,3
"IL",2,2,0,0,0,4,1,2
"IL",4,7,7,3,2,4,1,3
"IL",0,8,8,7,0,1,1,2
"IL",5,5,5,2,1,5,1,2
"IL",2,2,2,NA,NA,5,1,2
"IL",7,6,6,5,9,5,1,2
"IL",9,7,8,5,7,5,2,4
"IL",1,0,5,8,10,5,1,2
"IL",6,6,6,7,6,5,1,2
"IL",7,7,3,6,2,5,1,2
"IL",1,4,1,0,0,1,2,2
"IL",2,4,4,0,0,5,2,2
"IL",7,4,5,3,3,5,1,2
"IL",8,4,3,7,7,5,1,2
"IL",5,8,7,5,6,5,2,3
"IL",1,6,7,9,2,5,1,1
"IL",7,7,2,8,2,5,1,4
"IL",1,2,2,0,3,5,1,2
"IL",3,5,7,3,4,5,1,2
"IL",7,7,6,6,6,5,1,3
"IL",2,3,3,5,5,5,2,4
"IL",7,7,8,4,2,5,1,3
"IL",8,7,8,6,8,5,1,2
"IL",3,7,6,3,3,5,1,2
"IL",6,5,6,4,3,5,1,1
"IL",6,3,4,2,5,5,1,2
"IL",5,5,5,5,7,5,1,3
"IL",6,8,7,6,7,5,1,2
"IL",8,8,5,8,5,5,1,4
"IL",3,7,7,NA,NA,4,2,3
"IL",9,10,8,3,4,5,1,2
"IL",4,3,2,5,5,5,1,2
"IL",1,1,3,4,3,2,1,1
"IL",7,5,7,7,5,1,1,3
"IL",6,6,5,4,7,5,2,4
"IL",6,6,4,1,3,5,1,2
"IL",8,8,9,0,0,3,3,4
"IL",6,5,7,8,7,5,1,1
"IL",6,6,4,6,7,5,1,2
"IL",5,6,4,7,6,5,2,4
"IL",6,7,7,9,9,5,1,1
"IL",3,3,6,1,2,5,1,3
"IL",8,9,7,1,5,5,1,2
"IL",3,5,4,1,1,5,2,2
"IL",0,1,0,0,0,2,1,4
"IL",3,3,0,5,5,4,2,4
"IL",5,6,5,6,7,5,1,3
"IL",4,0,7,5,10,5,1,4
"IL",5,5,5,3,10,2,1,3
"IL",8,8,7,3,6,5,1,1
"IL",6,2,8,5,6,1,1,1
"IL",3,5,0,0,0,5,2,2
"IL",6,2,5,9,6,5,1,1
"IL",8,6,5,6,5,5,1,4
"IL",8,7,6,6,8,5,NA,2
"IL",5,4,8,4,7,5,1,3
"IL",0,0,0,2,1,2,1,2
"IL",7,5,6,8,10,5,3,2
"IL",7,6,7,4,3,5,1,3
"IL",7,5,4,6,5,1,1,2
"IL",5,8,7,0,3,2,2,4
"IL",3,5,5,7,8,5,2,4
"IL",7,7,6,6,7,5,1,2
"IL",7,8,8,2,9,5,NA,1
"IL",7,6,7,5,7,5,1,2
"IL",0,0,0,0,0,5,1,1
"IL",5,5,2,0,4,5,1,2
"IL",3,2,1,4,7,5,2,3
"IL",7,5,6,3,3,5,3,3
"IL",5,5,4,5,3,5,1,3
"IL",6,6,6,6,8,5,1,1
"IL",4,6,5,6,8,5,1,2
"IL",5,7,5,0,4,4,1,1
"IL",7,7,8,6,8,5,1,3
"IL",1,3,2,0,0,5,2,2
"IL",5,7,6,8,6,5,1,2
"IL",10,9,6,2,8,5,1,1
"IL",6,4,2,7,3,5,2,4
"IL",0,0,0,0,10,5,2,4
"IL",4,7,5,1,4,4,1,3
"IL",2,2,2,NA,1,5,2,3
"IL",10,10,10,0,10,5,1,3
"IL",3,5,7,2,1,4,2,1
"IL",8,6,5,9,7,5,3,3
"IL",4,3,4,0,0,5,1,2
"IL",6,5,8,7,7,5,2,3
"IL",5,5,4,5,5,5,1,2
"IL",8,6,5,5,7,5,1,3
"IL",6,5,6,3,5,5,3,3
"IL",6,7,8,7,6,5,1,2
"IL",0,10,3,0,7,5,2,3
"IL",2,3,1,2,4,5,3,3
"IL",5,5,5,8,7,1,1,4
"IL",8,6,5,4,4,3,1,1
"IL",7,6,7,6,8,5,1,3
"IL",7,6,7,4,3,5,1,2
"IL",7,4,5,6,8,5,2,2
"IL",3,2,3,2,2,5,1,3
"IL",8,7,6,0,4,5,1,2
"IL",0,0,0,1,2,5,2,2
"IL",2,2,4,2,2,5,1,2
"IL",2,2,0,1,3,5,1,3
"IL",5,6,5,2,6,5,2,4
"IL",4,5,5,5,7,5,1,1
"IL",6,8,7,0,4,5,2,4
"IL",8,5,2,1,5,5,1,3
"IL",7,7,7,7,8,5,1,1
"IL",2,2,6,0,5,5,1,4
"IL",2,2,0,2,0,1,1,2
"IL",6,5,5,5,6,5,1,2
"IL",5,6,6,5,7,5,1,3
"IL",0,6,8,NA,NA,5,1,4
"IL",3,7,5,5,5,5,1,2
"IL",8,8,5,8,8,5,1,3
"IL",9,5,5,0,5,5,1,3
"IL",7,8,7,5,5,5,1,4
"IL",3,6,7,NA,NA,5,1,4
"IL",6,7,7,3,6,5,1,2
"IL",0,8,0,7,8,5,1,1
"IL",3,2,1,9,10,2,1,3
"IL",6,8,7,6,8,3,1,2
"IL",2,1,2,NA,NA,5,NA,3
"IL",8,5,6,7,7,5,1,1
"IL",8,7,8,7,3,1,1,1
"IL",7,6,8,6,7,5,1,3
"IL",0,0,0,NA,NA,1,2,2
"IL",3,4,4,2,1,5,1,3
"IL",9,9,5,6,3,5,1,3
"IL",7,7,6,6,7,5,1,3
"IL",4,5,2,4,2,5,1,2
"IL",1,1,2,4,9,5,2,3
"IL",8,8,7,3,2,5,1,2
"IL",0,0,8,0,0,1,1,4
"IL",7,6,8,9,9,5,1,2
"IL",5,7,3,6,9,5,2,3
"IL",0,2,2,0,0,5,1,1
"IL",2,5,7,3,10,5,2,4
"IL",7,3,3,3,3,5,2,3
"IL",8,8,9,10,10,5,1,2
"IL",4,7,5,2,3,5,2,2
"IL",4,3,0,9,6,5,3,4
"IL",7,8,6,5,7,5,1,3
"IL",5,5,5,5,6,5,2,4
"IL",6,7,5,4,7,5,3,3
"IL",6,6,7,4,3,5,2,3
"IL",5,6,4,2,7,5,1,1
"IL",5,NA,5,5,10,1,1,4
"IL",7,0,8,2,0,3,1,3
"IL",1,7,1,4,6,5,1,2
"IL",5,5,4,2,3,5,1,2
"IL",5,5,5,5,0,5,1,4
"IL",5,7,7,8,0,5,2,3
"IL",7,6,6,0,8,5,1,4
"IL",6,7,5,8,9,5,1,1
"IL",2,2,2,2,6,5,1,2
"IL",8,7,7,3,0,5,1,2
"IL",7,7,7,6,7,5,1,3
"IL",5,5,0,0,3,5,1,3
"IL",6,8,5,5,5,5,1,3
"IL",6,3,5,6,6,5,1,2
"IL",6,8,8,5,5,3,2,2
"IL",7,8,2,8,8,5,1,2
"IL",7,7,6,5,3,5,2,3
"IL",7,6,3,4,4,5,2,3
"IL",1,2,2,0,0,5,1,2
"IL",6,6,3,0,6,5,1,3
"IL",3,1,5,0,0,5,1,4
"IL",0,5,5,1,4,5,1,2
"IL",3,3,6,0,0,4,3,4
"IL",8,8,7,7,8,5,2,2
"IL",8,7,8,5,6,5,1,2
"IL",3,4,8,6,0,2,1,1
"IL",7,7,5,6,8,5,1,2
"IL",5,7,5,3,5,2,1,2
"IL",5,5,7,2,3,5,1,3
"IL",9,7,9,7,7,5,1,4
"IL",7,7,6,7,7,5,1,2
"IL",1,1,2,2,2,5,2,3
"IL",9,7,5,3,4,5,2,3
"IL",4,4,4,0,1,5,1,2
"IL",7,7,8,8,5,5,1,2
"IL",2,2,3,5,10,5,2,3
"IL",6,4,4,7,7,5,2,3
"IL",8,9,8,6,6,5,1,3
"IL",8,7,8,4,5,5,1,2
"IL",8,7,7,3,6,5,1,2
"IL",1,1,1,0,0,2,1,3
"IL",7,3,7,3,4,5,1,4
"IL",6,7,9,7,6,5,1,4
"IL",8,8,3,6,5,5,1,1
"IL",0,1,1,NA,NA,1,1,4
"IL",8,6,4,7,2,5,2,4
"IL",4,4,4,3,6,5,2,3
"IL",4,10,0,0,0,5,2,4
"IL",3,8,6,1,7,2,1,3
"IL",8,8,5,6,5,5,1,1
"IL",3,5,4,2,3,NA,1,1
"IL",0,1,1,0,0,5,1,2
"IL",2,4,2,4,4,5,2,2
"IL",1,5,5,0,0,5,1,1
"IL",3,NA,NA,0,5,5,1,1
"IL",2,3,2,2,2,5,1,4
"IL",5,6,7,5,6,5,1,4
"IL",7,8,7,8,8,5,1,2
"IL",4,3,3,0,1,5,1,2
"IL",8,7,7,8,8,1,1,2
"IL",7,8,5,6,3,4,1,3
"IL",3,5,5,2,3,5,1,4
"IL",6,7,5,7,7,5,1,2
"IL",5,4,6,3,5,5,1,2
"IL",4,4,2,3,3,5,1,3
"IL",5,5,10,0,5,4,1,4
"IL",5,7,6,5,6,5,1,2
"IL",5,5,9,0,7,5,1,2
"IL",0,0,10,0,10,5,1,4
"IL",8,8,8,9,8,4,1,2
"IL",6,5,6,2,5,5,1,1
"IL",6,8,7,5,6,5,1,4
